"No_","Funding Programme","LA","Scheme/Project Name","No_ of Units","Approved Housing Body","Stage 1 Capital Appraisal","Stage 2 Pre Planning","Stage 3 Pre Tender design","Stage 4 Tender Report or Final Turnkey/CALF approval","On Site","Completed"
1297,"CALF Turnkey","South Dublin","Shackleton Park, Lucan, Co. Dublin (Phase 1)*",8,"Cluid Housing","","","","","","Q2-2019"
1298,"CALF Construction","South Dublin","St. Catherines, Killinarden, Tallaght, Dublin 24 (Phase 1)",2,"Sophia Housing Association Ltd","","","","Q2-2019","",""
1299,"CALF Turnkey","South Dublin","St. Johns, Firhouse, Dublin 24 (Phase 1)*",10,"Respond","","","","","Q2-2018",""
1300,"CALF Turnkey","South Dublin","Station Road, Clondalkin, Co. Dublin (Phase 1)",5,"Respond","","","","","","Q3-2017"
1301,"CALF Turnkey","South Dublin","Stone Masons Court, Fortunestown Lane, Citywest Dublin (Phase 1)*",12,"Cluid Housing","","","","","","Q2-2019"
1302,"CALF Turnkey","South Dublin","Temple Court, Temple Woods, Greenhills Road, Dublin 12 (Phase 1)*",6,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1303,"CALF Turnkey","South Dublin","The Mews, Citywest Village, Citywest, Dublin 24 (Phase 1)*",22,"Fold Housing Association Ireland Ltd","","","","Q2-2019","",""
1304,"CALF Turnkey","South Dublin","The Rise, Citywest Village, Citywest, Dublin 24 (Phase 1)*",13,"Fold Housing Association Ireland Ltd","","","","","Q1-2018",""
1305,"CALF Turnkey","South Dublin","Tullyhall, Lucan, Co Dublin (Phase 1)*",2,"T�ath Housing Association Ltd","","","","","","Q3-2017"
1306,"CALF Turnkey","South Dublin","Tullyhall, Lucan, Co Dublin (Phase 2)*",2,"T�ath Housing Association Ltd","","","","","","Q4-2018"
1307,"CALF Turnkey","South Dublin","Westpark, Garters Lane, Saggert, Co Dublin  (Phase 1)",28,"Cluid Housing","","","","","","Q4-2018"
1308,"CALF Turnkey","South Dublin","Westpark, Garters Lane, Saggert, Co Dublin  (Phase 2)",28,"Cluid Housing","","","","","","Q2-2019"
1309,"CALF Turnkey","South Dublin","Westpark, Garters Lane, Saggert, Co Dublin  (Phase 3)",28,"Cluid Housing","","","","","Q2-2018",""
1310,"CALF Construction","South Dublin","Whitestown Way, Tallaght, Dublin 24 (Phase 1)",81,"Cluid Housing","","","","Q1-2019","",""
1311,"CALF Turnkey","South Dublin","Wilkins Court, Limekiln Lane, Dublin 12 (Phase 1)*",6,"Circle Voluntary Housing Association Ltd","","","","","","Q2-2019"
1312,"CALF Turnkey","South Dublin","Wilkins View, Greenhills, Dublin 12 (Phase 1)*",3,"Circle Voluntary Housing Association Ltd","","","","","","Q2-2018"
1313,"PUBLIC PRIVATE PARTNERSHIP (Bundle 1)","South Dublin","Corkage Grange (part of Kilcarbery)",109,"*N/A","","","","","Q1-2019",""
1314,"CAS CONSTRUCTION","Tipperary","Ballinagrana, Carrick on Suir",3,"Camphill Communities of Ireland","Stage 1 approved Q3-2015, outline design and costs being prepared.","","","","",""
1315,"CAS CONSTRUCTION","Tipperary","Castle Street, Carrick on Suir",1,"Camphill Communities of Ireland","Stage 1 approved Q3-2015, outline design and costs being prepared.","","","","",""
1316,"CAS CONSTRUCTION","Tipperary","The Strand, Carrick on Suir",3,"Camphill Communities of Ireland","Stage 1 approved Q3-2015, outline design and costs being prepared.","","","","",""
1317,"CAS CONSTRUCTION","Tipperary","Glenconnor Road, Clonmel",9,"Cluid Housing Association","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
1318,"CAS CONSTRUCTION","Tipperary","Stanwix House, Kickham Street, Thurles",19,"Thurles Lions Trust Housing Assoc.","","Stage 2 approved Q3-2018, full design/tender being prepared.","","","",""
1319,"CAS CONSTRUCTION TURNKEY","Tipperary","Monastery Close, Templemore Road, Thurles",15,"Thurles Lions Trust Housing Assoc.","","","","","","Q2-2019"
1320,"SHIP CONSTRUCTION","Tipperary","Ard na Greine, Clonmel",2,"*N/A","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1321,"SHIP CONSTRUCTION","Tipperary","Knockanrawley",28,"*N/A","","","Stage 3 approved Q2-2019, the scheme is now approved to proceed to tender.","","",""
1322,"SHIP CONSTRUCTION","Tipperary","Mill Road, Thurles",28,"*N/A","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1323,"SHIP CONSTRUCTION","Tipperary","Mulkear View, Newport",11,"*N/A","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
1324,"SHIP CONSTRUCTION","Tipperary","Treacy Park, Carrick on Suir",1,"*N/A","","","","","","Q3-2018"
1325,"SHIP CONSTRUCTION","Tipperary","Templetouhy",10,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
1326,"SHIP CONSTRUCTION","Tipperary","Borrisoleigh",12,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
1327,"SHIP CONSTRUCTION","Tipperary","Abbey Street, Cahir",10,"*N/A","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1328,"SHIP CONSTRUCTION","Tipperary","Borrisokane",16,"*N/A","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1329,"SHIP CONSTRUCTION","Tipperary","Portroe, Nenagh",14,"*N/A","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1330,"SHIP CONSTRUCTION","Tipperary","Cloughjordan",2,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1331,"SHIP CONSTRUCTION","Tipperary","Glenconnor Road, Clonmel",26,"*N/A","","","","","Q4-2018",""
1332,"SHIP CONSTRUCTION","Tipperary","Gortataggart, Thurles",2,"*N/A","","","","","","Q4-2018"
1333,"SHIP CONSTRUCTION","Tipperary","Kilcooly Way, Gortnahoe",5,"*N/A","","","","","Q1-2019",""
1334,"SHIP CONSTRUCTION","Tipperary","Lacey Avenue, Templemore",3,"*N/A","","","","","","Q3-2016"
1335,"SHIP CONSTRUCTION","Tipperary","Mitchel St., Thurles",1,"*N/A","","","Stage 3 approved Q2-2018, the scheme is now approved to proceed to tender.","","",""
1336,"SHIP CONSTRUCTION","Tipperary","Borrisoleigh",1,"*N/A","","","","","","Q4-2016"
1337,"SHIP CONSTRUCTION","Tipperary","Lower Ballingarry",1,"*N/A","","","","","","Q2-2016"
1338,"SHIP CONSTRUCTION","Tipperary","Poulamaleen, Faugheen",1,"*N/A","","","","","","Q2-2016"
1339,"SHIP CONSTRUCTION","Tipperary","Cormack Drive, Nenagh",12,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
1340,"SHIP CONSTRUCTION","Tipperary","Lacey Avenue, Templemore",1,"*N/A","","","","","","Q3-2017"
1341,"SHIP CONSTRUCTION","Tipperary","Borrisoleigh",1,"*N/A","","","","","","Q4-2018"
1342,"SHIP CONSTRUCTION","Tipperary","Bansha",14,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
1343,"SHIP CONSTRUCTION","Tipperary","Twomileborris, Thurles",22,"*N/A","","Stage 2 approved Q2-2019, full design/tender being prepared.","","","",""
1344,"SHIP CONSTRUCTION","Tipperary","Donohill, ",4,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1345,"SHIP CONSTRUCTION","Tipperary","Mullinahone",10,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1346,"SHIP CONSTRUCTION","Tipperary","Clerihan",14,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1347,"SHIP CONSTRUCTION","Tipperary","Ard Alainn, Moyne",9,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1348,"SHIP CONSTRUCTION","Tipperary","Mulkear View, Newport, Tipperary",3,"*N/A","","","","","","Q4-2018"
1349,"SHIP CONSTRUCTION TURNKEY","Tipperary","Cloneen Road, Fethard (Phase 1)",6,"*N/A","","","","","","Q2-2019"
1350,"SHIP CONSTRUCTION TURNKEY","Tipperary","Strylea, Fethard",3,"*N/A","","","","","Q4-2018",""
1351,"SHIP CONSTRUCTION TURNKEY","Tipperary","Ardan, Borrisokane (Phase 1)",9,"*N/A","","","","","","Q4-2018"
1352,"SHIP CONSTRUCTION TURNKEY","Tipperary","An Grianan, Killenaule, Thurles (Phase 1)",4,"*N/A","","","","","","Q4-2018"
1353,"SHIP CONSTRUCTION TURNKEY","Tipperary","Ardan, Borrisokane (Phase 2)",4,"*N/A","","","","","","Q2-2019"
1354,"SHIP CONSTRUCTION TURNKEY","Tipperary","An Grianan, Killenaule, Thurles (Phase 2)",10,"*N/A","","","","","Q4-2018",""
1355,"SHIP CONSTRUCTION TURNKEY","Tipperary","Prior Park, Clonmel",41,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1356,"SHIP CONSTRUCTION TURNKEY","Tipperary","Ma Charoin, Manna South, Templemore",13,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1357,"SHIP CONSTRUCTION TURNKEY","Tipperary","Cloneen Road, Fethard (Phase 2)",5,"*N/A","","","","","Q4-2018",""
1358,"SHIP CONSTRUCTION TURNKEY","Tipperary","Cloneen Road, Fethard (Phase 3)",10,"*N/A","","","","","Q4-2018",""
1359,"CALF Turnkey","Tipperary","An Duiche, Tipperary Town, Co. Tipperary (Phase 1)",43,"Respond","","","","","Q2-2018",""
1360,"CALF Turnkey","Tipperary","Ashbury, Roscrea, Co Tipperary (Phase 1)",12,"Cluid Housing","","","","","","Q2-2017"
1361,"CALF Turnkey","Tipperary","Ashgrove, Monadreen, Thurles, Co Tipperary  (Phase 1)",9,"Co-operative Housing Ireland","","","","","","Q4-2018"
1362,"CALF Turnkey","Tipperary","Mill Street, Carrick on Suir, Co. Tipperary (Phase 1)",22,"T�ath Housing Association Ltd","","","","","Q4-2018",""
1363,"CAS CONSTRUCTION","Waterford","Convent Hill, Tramore",10,"Society of Saint Vincent de Paul","","","","","","Q1-2017"
1364,"CAS CONSTRUCTION","Waterford","Powersfield, Hennessys Road, Waterford",3,"Focus Ireland","","Stage 2 approved Q2-2016, full design/tender being prepared.","","","",""
1365,"CAS CONSTRUCTION","Waterford","Wadding Manor, Ferrybank",10,"Respond","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1366,"CAS CONSTRUCTION","Waterford","Gleann Ealach, Dunhill",8,"Gleann Ealach Housing Association","","Stage 2 approved Q4-2017, full design/tender being prepared.","","","",""
1367,"CAS CONSTRUCTION","Waterford","Ballycarnane, Tramore",18,"Tramore Voluntary Housing Association","Stage 1 approved Q4-2016, outline design and costs being prepared.","","","","",""
1368,"CAS CONSTRUCTION","Waterford","The Paddocks, Williamstown Rd. Waterford",4,"Anvers Housing Association Ltd","","","Stage 3 approved Q2-2018, the scheme is now approved to proceed to tender.","","",""
1369,"SHIP CONSTRUCTION","Waterford","An Garran, Crobally Upper, Tramore",50,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
1370,"SHIP CONSTRUCTION","Waterford","Alms Houses, Tallow",4,"*N/A","","","","","","Q4-2018"
1371,"SHIP CONSTRUCTION","Waterford","Ardmore Park/Priory Lawn, Waterford City",5,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1372,"SHIP CONSTRUCTION","Waterford","Ballinroad, Dungarvan",21,"*N/A","","","","","Q2-2019",""
1373,"SHIP CONSTRUCTION","Waterford","Barrack Street, Cappoquin",4,"*N/A","","","","","","Q4-2017"
1374,"SHIP CONSTRUCTION","Waterford","Coolfin Woods, Portlaw",12,"*N/A","","","","","","Q2-2019"
1375,"SHIP CONSTRUCTION","Waterford","Larchville, Waterford City",5,"*N/A","","","Stage 3 approved Q2-2018, the scheme is now approved to proceed to tender.","","",""
1376,"SHIP CONSTRUCTION","Waterford","Patrick Street, Tramore",2,"*N/A","","","","","","Q3-2018"
1377,"SHIP CONSTRUCTION","Waterford","Doyle Street, Waterford City",4,"*N/A","Stage 1 approved Q1-2014, outline design and costs being prepared.","","","","",""
1378,"SHIP CONSTRUCTION","Waterford","Old Cinema Site, Dungarvan",15,"*N/A","","","","","","Q4-2016"
1379,"SHIP CONSTRUCTION","Waterford","The Glen, Bridge St, Waterford",17,"*N/A","","Stage 2 approved Q3-2018, full design/tender being prepared.","","","",""
1380,"SHIP CONSTRUCTION","Waterford","Clarendon Court, Penrose Lane, Waterford",24,"*N/A","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
1381,"SHIP CONSTRUCTION","Waterford","Summerland Square, Waterford",12,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
1382,"SHIP CONSTRUCTION","Waterford","Rough Sleeper Emerg Accom, Bath St, Waterford City",4,"*N/A","","","","","Q1-2019",""
1383,"SHIP CONSTRUCTION","Waterford","Graigueshoneen, Kilthomas, Co Waterford",16,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
1384,"SHIP CONSTRUCTION","Waterford","Mount Esker, Ballytruckle Road, Waterford City",13,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
1385,"SHIP CONSTRUCTION RAPID","Waterford","Ballygunner, Waterford City",49,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1386,"SHIP CONSTRUCTION RAPID","Waterford","Ballynaneashagh, Waterford City",20,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1387,"SHIP CONSTRUCTION TURNKEY","Waterford","Kilrush, Dungarvan -  Phase 1",8,"*N/A","","","","","","Q3-2018"
1388,"SHIP CONSTRUCTION TURNKEY","Waterford","Gibbethill, Gracedieu",5,"*N/A","","","","","","Q3-2018"
1389,"SHIP CONSTRUCTION TURNKEY","Waterford","Carrickphierish, Gracedieu, Waterford",31,"*N/A","","","","","","Q4-2018"
1390,"SHIP CONSTRUCTION TURNKEY","Waterford","Shandon, Dungarvan",5,"*N/A","","","","","","Q3-2018"
1391,"SHIP CONSTRUCTION TURNKEY","Waterford","Airport Road, Waterford City",33,"*N/A","","","","","","Q4-2018"
1392,"SHIP CONSTRUCTION TURNKEY","Waterford","Kilrush, Dungarvan - Phase 2",10,"*N/A","","","","","","Q4-2018"
1393,"SHIP CONSTRUCTION TURNKEY","Waterford","Kilrush, Dungarvan - Phase 3",21,"*N/A","","","","","","Q4-2018"
1394,"SHIP CONSTRUCTION TURNKEY","Waterford","Lacken Road, Waterford - Phase 1",20,"*N/A","","","","","Q4-2018",""
1395,"SHIP CONSTRUCTION TURNKEY","Waterford","Lacken Road, Waterford - Phase 2",14,"*N/A","","","","","Q4-2018",""
1396,"SHIP CONSTRUCTION TURNKEY","Waterford","Lacken Road, Waterford - Phase 3",10,"*N/A","","","","","Q4-2018",""
1397,"SHIP CONSTRUCTION TURNKEY","Waterford","Lacken Road, Waterford - Phase 4",11,"*N/A","","","","Stage 4 approved Q3-2018, the scheme is fully approved.","",""
1398,"SHIP CONSTRUCTION TURNKEY","Waterford","Shandon, Dungarvan",6,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1399,"SHIP CONSTRUCTION TURNKEY","Waterford","Shandon, Dungarvan",8,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1400,"SHIP CONSTRUCTION TURNKEY","Waterford","Shandon, Dungarvan",6,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1401,"CALF Turnkey","Waterford","Kilbarry, Waterford (Phase 1)",69,"Respond","","","","","Q4-2018",""
1402,"CALF Construction","Waterford","St Johns College, Waterford (Phase 1)",36,"Respond","","","","","","Q1-2016"
1403,"CALF Turnkey","Waterford","The Walk, Fairfield Park, Kilcohan, Waterford (Phase 1)",40,"Circle Voluntary Housing Association Ltd","","","","","Q2-2018",""
1404,"PUBLIC PRIVATE PARTNERSHIP (Bundle 2)","Waterford","Slievekeale, Waterford City",58,"*N/A","","","Q1-2018","","",""
1405,"CAS CONSTRUCTION","Westmeath","Farran, Mullingar",4,"T�ath Housing Association Ltd","","Stage 2 approved Q2-2017, full design/tender being prepared.","","","",""
1406,"SHIP CONSTRUCTION","Westmeath","Bun Daire, Kinnegad (Phase 3)",12,"*N/A","","","Stage 3 approved Q4-2018, the scheme is now approved to proceed to tender.","","",""
1407,"SHIP CONSTRUCTION","Westmeath","St. Laurence's Terrace, Mullingar",9,"*N/A","","","","","","Q4-2018"
1408,"SHIP CONSTRUCTION","Westmeath","16 Ennell Court",1,"*N/A","","","","","","Q1-2018"
1409,"SHIP CONSTRUCTION","Westmeath","Arcadia Site A, Athlone - Phase 1",19,"*N/A","","","","","Q2-2018",""
1410,"SHIP CONSTRUCTION","Westmeath","Ennell Court (Phase 2)",3,"*N/A","","","","","","Q2-2016"
1411,"SHIP CONSTRUCTION","Westmeath","Grange Crescent, Mullingar",2,"*N/A","","","","","","Q1-2016"
1412,"SHIP CONSTRUCTION","Westmeath","Ennell Court (Phase 3)",31,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
1413,"SHIP CONSTRUCTION","Westmeath","Cloghanboy, Athlone",10,"*N/A","","","","Stage 4 approved Q1-2019, the scheme is fully approved.","",""
1414,"SHIP CONSTRUCTION","Westmeath","Bishopsgate, Mullingar - Phase 1",2,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
1415,"SHIP CONSTRUCTION","Westmeath","Clonbrusk, Arcadia, Athlone Phase 2",21,"*N/A","Stage 1 approved Q3-2018, outline design and costs being prepared.","","","","",""
1416,"SHIP CONSTRUCTION","Westmeath","Canal Avenue, Mullingar",22,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1417,"SHIP CONSTRUCTION","Westmeath","Arcadia Site A, Athlone - Phase 2",14,"*N/A","","","","","Q2-2018",""
1418,"SHIP CONSTRUCTION","Westmeath","Bishopsgate, Mullingar - Phase 2",2,"*N/A","","","Stage 3 approved Q1-2019, the scheme is now approved to proceed to tender.","","",""
1419,"SHIP CONSTRUCTION RAPID","Westmeath","O'Growney Green, Mullingar",14,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1420,"SHIP CONSTRUCTION TURNKEY","Westmeath","Belvedere Hills, Mullingar",21,"*N/A","","","","","","Q4-2017"
1421,"SHIP CONSTRUCTION TURNKEY","Westmeath","Cloon Lara, Mullingar",12,"*N/A","","","","","","Q2-2019"
1422,"SHIP CONSTRUCTION TURNKEY","Westmeath","Abbeybrook, Kilbeggan",7,"*N/A","","","","","","Q1-2019"
1423,"SHIP CONSTRUCTION TURNKEY","Westmeath","Lakepoint, Mullingar",31,"*N/A","","","","Stage 4 approved Q2-2019, the scheme is fully approved.","",""
1424,"CALF Turnkey","Westmeath","Athlone Road, Moate, Co. Westmeath (Phase 1)",14,"Oaklee Housing","","","","Q3-2018","",""
1425,"CALF Turnkey","Westmeath","Cluain Mullen, Castlepollard, Co. Westmeath (Phase 1)",8,"T�ath Housing Association Ltd","","","","","Q2-2019",""
1426,"CALF Turnkey","Westmeath","Cluain Mullen, Castlepollard, Westmeath (Phase 1)",2,"T�ath Housing Association Ltd","","","","","","Q2-2017"
1427,"CALF Turnkey","Westmeath","Rahanine, Rochfortbridge, Co Westmeath (Phase 1)",12,"T�ath Housing Association Ltd","","","","","Q4-2018",""
1428,"CAS CONSTRUCTION","Wexford","Barrystown",16,"Grantstown Voluntary Housing Association Ltd","","Stage 2 approved Q1-2018, full design/tender being prepared.","","","",""
1429,"CAS CONSTRUCTION","Wexford","Rathangan",7,"Rathangan Senior Citizens Housing Association Ltd","","","","","","Q3-2017"
1430,"CAS CONSTRUCTION","Wexford","Wexford Women's Refuge, Maudlintown, Co Wexford",13,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1431,"SHIP CONSTRUCTION","Wexford","SN Castlemoyle, New Ross",1,"*N/A","","","","","Q4-2018",""
1432,"SHIP CONSTRUCTION","Wexford","Cloghultagh, Taghmon",18,"*N/A","","","","","Q2-2019",""
1433,"SHIP CONSTRUCTION","Wexford","Coolcotts, Clonard",7,"*N/A","","","","","Q3-2018",""
1434,"SHIP CONSTRUCTION","Wexford","Creagh, Gorey",10,"*N/A","","","","","","Q1-2019"
1435,"SHIP CONSTRUCTION","Wexford","Danescastle",10,"*N/A","","","","","","Q1-2019"
1436,"SHIP CONSTRUCTION","Wexford","Slippery Green, Wexford",10,"*N/A","","","","","Q2-2018",""
1437,"SHIP CONSTRUCTION","Wexford","Whiterock Hill, Wexford (Phase 1)",20,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
1438,"SHIP CONSTRUCTION","Wexford","Cois Mara",2,"*N/A","","","","","","Q3-2018"
1439,"SHIP CONSTRUCTION","Wexford","Killeens, Wexford",40,"*N/A","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
1440,"SHIP CONSTRUCTION","Wexford","Oylegate",2,"*N/A","","","","","","Q2-2018"
1441,"SHIP CONSTRUCTION","Wexford","Cherryorchard, Enniscorthy",8,"*N/A","","","","","","Q3-2018"
1442,"SHIP CONSTRUCTION","Wexford","Ross Road, Enniscorthy",1,"*N/A","","","","","Q3-2018",""
1443,"SHIP CONSTRUCTION","Wexford","Baile Eoghain, Gorey (Phase 1)",5,"*N/A","","","","","","Q4-2018"
1444,"SHIP CONSTRUCTION","Wexford","Baile an Tr�, Riverchapel (Courtown Ardamine)",10,"*N/A","","","","","","Q2-2016"
1445,"SHIP CONSTRUCTION","Wexford","Shanna Court, Coolcotts",8,"*N/A","","","","","","Q1-2016"
1446,"SHIP CONSTRUCTION","Wexford","Francis Street, Wexford",1,"*N/A","","","","","","Q1-2017"
1447,"SHIP CONSTRUCTION","Wexford","Commodore Barry",1,"*N/A","","","","","","Q2-2016"
1448,"SHIP CONSTRUCTION","Wexford","Glentire, The Ballagh, Enniscorthy",7,"*N/A","","","","","Q2-2019",""
1449,"SHIP CONSTRUCTION","Wexford","Ballywish, Castlebridge",11,"*N/A","Stage 1 approved Q4-2017, outline design and costs being prepared.","","","","",""
1450,"SHIP CONSTRUCTION","Wexford","Rosetown, Rosslare, Co Wexford",36,"*N/A","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
1451,"SHIP CONSTRUCTION","Wexford","Carley's Bridge, Enniscorthy, Co Wexford",17,"*N/A","Stage 1 approved Q1-2018, outline design and costs being prepared.","","","","",""
1452,"SHIP CONSTRUCTION","Wexford","Creagh (East), Gorey",4,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1453,"SHIP CONSTRUCTION","Wexford","Rosbercon, New Ross",28,"*N/A","Stage 1 approved Q4-2018, outline design and costs being prepared.","","","","",""
1454,"SHIP CONSTRUCTION","Wexford","Baile Eoghain, Gorey (Phase 2)",4,"*N/A","","","","","","Q4-2018"
1455,"SHIP CONSTRUCTION","Wexford","Wexford Street, Gorey, Co. Wexford",20,"*N/A","Stage 1 approved Q1-2019, outline design and costs being prepared.","","","","",""
1456,"SHIP CONSTRUCTION","Wexford","Rosemary Heights, Ferns,Co. Wicklow",7,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
1457,"SHIP CONSTRUCTION","Wexford","Bullawn, Irishtown, New Ross",2,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
1458,"SHIP CONSTRUCTION","Wexford","Ballyhine, Barntown, Co. Wexford",6,"*N/A","Stage 1 approved Q2-2019, outline design and costs being prepared.","","","","",""
1459,"SHIP CONSTRUCTION","Wexford","Whiterock Hill, Wexford (Phase 2)",24,"*N/A","","Stage 2 approved Q2-2018, full design/tender being prepared.","","","",""
1460,"SHIP CONSTRUCTION","Wexford","Creagh (West), Gorey",8,"*N/A","Stage 1 approved Q2-2018, outline design and costs being prepared.","","","","",""
1461,"SHIP CONSTRUCTION TURNKEY","Wexford","Madeira Oaks, Wexford",8,"*N/A","","","","","","Q3-2017"
